num_personas,num_vehiculos,num_motocicleta,num_bicis,num_camiones,num_autobuses,num_peatones,num_pasajeros,num_hombres,num_mujeres,max_lesividad,coord_x,coord_y,distrito,droga_alcohol,tiempo_desfavorable,noche
1,0,1,0,0,0,0,1,0,1,2,450452.0,4476850.0,SAN BLAS-CANILLEJAS,1,0,0
2,2,0,0,0,0,0,2,1,1,1,437902.0,4482076.0,FUENCARRAL-EL PARDO,1,0,0
2,2,0,0,0,0,0,2,2,0,0,441568.0,4473147.0,RETIRO,0,0,0
2,2,0,0,0,0,0,2,1,1,2,447875.0,4469087.0,VILLA DE VALLECAS,0,0,0
3,1,2,0,0,0,0,3,2,1,2,438754.0,4471400.0,CARABANCHEL,0,0,0
3,3,0,0,0,0,0,3,3,0,0,441268.0,4472836.0,ARGANZUELA,0,0,0
3,3,0,0,0,0,0,3,3,0,0,448939.0,4474847.0,SAN BLAS-CANILLEJAS,0,0,0
2,2,0,0,0,0,0,2,1,1,0,443555.0,4470276.0,PUENTE DE VALLECAS,0,0,0
3,2,1,0,0,0,0,3,1,2,2,443254.0,4475007.0,SALAMANCA,1,0,0
2,1,1,0,0,0,0,2,2,0,2,442649.0,4472886.0,RETIRO,0,0,0
4,3,1,0,0,0,0,4,2,2,0,444022.0,4474209.0,RETIRO,0,0,0
3,3,0,0,0,0,0,3,1,2,2,444284.0,4482104.0,HORTALEZA,0,0,0
3,2,1,0,0,0,0,3,3,0,2,444422.0,4469617.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,0,2,1,1,0,436473.0,4479751.0,MONCLOA-ARAVACA,0,0,0
1,0,1,0,0,0,0,1,1,0,2,435992.0,4469686.0,CARABANCHEL,0,0,0
1,1,0,0,0,0,0,1,1,0,0,451643.0,4477787.0,SAN BLAS-CANILLEJAS,1,0,0
2,1,1,0,0,0,0,2,2,0,2,445082.0,4475454.0,CIUDAD LINEAL,0,0,0
2,1,1,0,0,0,0,2,2,0,0,441878.0,4476040.0,SALAMANCA,0,0,0
1,1,0,0,0,0,0,1,1,0,0,445259.0,4473191.0,MORATALAZ,0,0,0
3,3,0,0,0,0,0,3,2,1,2,448438.0,4469140.0,VILLA DE VALLECAS,0,0,0
2,2,0,0,0,0,0,2,1,1,0,446227.0,4470429.0,PUENTE DE VALLECAS,0,0,0
4,4,0,0,0,0,0,4,2,2,0,440578.0,4471028.0,USERA,0,0,0
1,0,0,1,0,0,0,1,1,0,2,439489.0,4474277.0,CENTRO,0,0,0
2,2,0,0,0,0,0,2,1,1,0,438865.0,4481294.0,FUENCARRAL-EL PARDO,0,0,1
3,3,0,0,0,0,0,3,2,1,0,440057.0,4471632.0,USERA,0,0,1
1,1,0,0,0,0,0,1,1,0,1,443083.0,4476750.0,SALAMANCA,1,0,1
3,3,0,0,0,0,0,3,3,0,2,444464.0,4472221.0,PUENTE DE VALLECAS,1,0,1
2,2,0,0,0,0,0,2,2,0,0,439402.0,4475345.0,MONCLOA-ARAVACA,0,0,0
4,4,0,0,0,0,0,4,1,3,0,443524.0,4473105.0,RETIRO,0,0,1
2,0,1,1,0,0,0,2,2,0,0,440304.0,4477440.0,CHAMBERÍ,0,0,1
1,1,0,0,0,0,0,1,0,1,0,433492.0,4485671.0,FUENCARRAL-EL PARDO,0,0,1
1,0,1,0,0,0,0,1,1,0,2,445710.0,4479716.0,HORTALEZA,0,0,1
1,1,0,0,0,0,0,1,1,0,3,439173.0,4483266.0,FUENCARRAL-EL PARDO,0,0,1
1,1,0,0,0,0,0,1,1,0,0,442042.0,4481525.0,CHAMARTÍN,0,0,1
5,5,0,0,0,0,0,5,5,0,0,440867.0,4474531.0,CENTRO,0,0,1
3,3,0,0,0,0,1,2,2,1,0,446775.0,4475188.0,SAN BLAS-CANILLEJAS,1,0,1
3,3,0,0,0,0,0,3,2,1,2,447587.0,4475593.0,SAN BLAS-CANILLEJAS,1,0,1
2,1,0,1,0,0,0,2,2,0,1,440706.0,4475870.0,CHAMBERÍ,0,0,1
2,2,0,0,0,0,0,2,2,0,0,439365.0,4475592.0,CENTRO,0,0,1
1,0,1,0,0,0,0,1,1,0,1,440982.0,4477891.0,TETUÁN,1,0,1
2,2,0,0,0,0,0,2,2,0,0,440369.0,4478115.0,TETUÁN,0,0,1
1,1,0,0,0,0,0,1,1,0,0,440556.0,4476672.0,CHAMBERÍ,0,0,1
4,4,0,0,0,0,0,4,3,1,0,448550.0,4476263.0,SAN BLAS-CANILLEJAS,0,0,1
3,1,0,0,0,2,0,3,2,1,1,443647.0,4472706.0,PUENTE DE VALLECAS,0,0,0
2,1,1,0,0,0,0,2,1,1,1,440302.0,4477563.0,CHAMBERÍ,0,0,0
4,4,0,0,0,0,0,4,3,1,2,438758.0,4480478.0,FUENCARRAL-EL PARDO,0,0,0
2,2,0,0,0,0,0,2,1,1,2,441425.0,4481078.0,FUENCARRAL-EL PARDO,0,0,0
1,1,0,0,0,0,0,1,1,0,0,438578.0,4470965.0,CARABANCHEL,0,0,1
2,2,0,0,0,0,0,2,2,0,0,453441.0,4472721.0,VICÁLVARO,1,0,0
1,1,0,0,0,0,0,1,1,0,0,436831.0,4478903.0,MONCLOA-ARAVACA,0,0,0
2,2,0,0,0,0,0,2,1,1,0,436376.0,4473083.0,LATINA,0,0,0
8,8,0,0,0,0,0,8,5,3,2,441507.0,4478884.0,CHAMARTÍN,0,0,0
1,0,0,1,0,0,0,1,1,0,3,437945.0,4480502.0,FUENCARRAL-EL PARDO,0,0,0
3,3,0,0,0,0,0,3,3,0,0,443995.0,4478324.0,CIUDAD LINEAL,0,0,0
2,0,1,0,1,0,0,2,1,1,0,447422.0,4468321.0,VILLA DE VALLECAS,0,0,0
2,1,0,1,0,0,0,2,2,0,1,447794.0,4478991.0,BARAJAS,0,0,0
4,4,0,0,0,0,0,4,1,3,2,438832.0,4470604.0,CARABANCHEL,0,0,0
4,4,0,0,0,0,0,4,3,1,1,446948.0,4470437.0,VILLA DE VALLECAS,0,0,0
3,2,1,0,0,0,0,3,2,1,2,443818.0,4479547.0,HORTALEZA,0,0,0
2,2,0,0,0,0,0,2,0,2,0,440128.0,4475714.0,CHAMBERÍ,0,0,0
4,4,0,0,0,0,0,4,3,1,0,444083.0,4474937.0,CIUDAD LINEAL,0,0,1
2,1,0,0,0,1,0,2,1,1,0,442986.0,4474847.0,SALAMANCA,0,0,0
2,0,1,1,0,0,0,2,1,1,2,439394.0,4474817.0,MONCLOA-ARAVACA,0,0,0
1,1,0,0,0,0,0,1,0,1,0,445624.0,4480010.0,HORTALEZA,0,0,0
2,1,1,0,0,0,0,2,2,0,2,436033.0,4471981.0,LATINA,0,0,1
4,4,0,0,0,0,0,4,3,1,0,441636.0,4470329.0,PUENTE DE VALLECAS,0,1,0
2,2,0,0,0,0,0,2,1,1,0,442196.0,4476979.0,CHAMARTÍN,0,0,0
2,2,0,0,0,0,0,2,0,2,0,443411.0,4471900.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,1,1,0,2,2,445498.0,4476506.0,CIUDAD LINEAL,0,0,0
4,4,0,0,0,0,0,4,1,3,0,437959.0,4469783.0,CARABANCHEL,0,0,0
3,2,1,0,0,0,0,3,1,2,0,446317.0,4475795.0,SAN BLAS-CANILLEJAS,0,0,0
3,3,0,0,0,0,0,3,3,0,0,442702.0,4476648.0,CHAMARTÍN,0,0,0
1,0,0,1,0,0,0,1,0,1,2,439876.0,4473823.0,CENTRO,0,0,0
3,2,1,0,0,0,0,3,1,2,2,446728.0,4473859.0,MORATALAZ,0,0,0
1,0,0,1,0,0,0,1,0,1,2,438069.0,4473862.0,LATINA,0,0,0
2,2,0,0,0,0,0,2,2,0,0,442379.0,4473212.0,RETIRO,0,0,1
2,2,0,0,0,0,0,2,2,0,2,442416.0,4476681.0,CHAMARTÍN,0,0,0
4,4,0,0,0,0,0,4,2,2,1,449410.0,4477908.0,BARAJAS,0,0,1
1,1,0,0,0,0,0,1,1,0,0,440620.0,4479843.0,TETUÁN,0,0,0
1,1,0,0,0,0,0,1,1,0,0,442841.0,4477118.0,CHAMARTÍN,0,0,1
1,1,0,0,0,0,0,1,1,0,0,446457.0,4479800.0,HORTALEZA,1,0,1
1,1,0,0,0,0,0,1,1,0,0,440787.0,4480428.0,TETUÁN,0,0,1
2,2,0,0,0,0,0,2,2,0,2,438842.0,4469481.0,CARABANCHEL,0,0,1
5,5,0,0,0,0,0,5,2,3,2,443786.0,4474530.0,RETIRO,0,0,1
2,2,0,0,0,0,0,2,2,0,2,445629.0,4470963.0,PUENTE DE VALLECAS,0,0,1
3,3,0,0,0,0,0,3,1,2,2,434949.0,4469051.0,LATINA,0,0,0
2,1,1,0,0,0,0,2,2,0,1,440568.0,4477571.0,CHAMBERÍ,0,0,0
1,1,0,0,0,0,0,1,1,0,0,442294.0,4476867.0,CHAMARTÍN,0,0,0
4,4,0,0,0,0,0,4,3,1,0,443628.0,4481978.0,HORTALEZA,0,0,1
3,3,0,0,0,0,0,3,1,2,2,444572.0,4470592.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,0,2,2,0,0,443964.0,4475911.0,CIUDAD LINEAL,0,0,0
3,2,0,0,0,1,0,3,1,2,0,441423.0,4478220.0,TETUÁN,0,0,0
2,2,0,0,0,0,1,1,1,1,2,437031.0,4471939.0,LATINA,0,0,0
2,2,0,0,0,0,0,2,2,0,0,451628.0,4479441.0,BARAJAS,0,0,0
2,2,0,0,0,0,0,2,2,0,0,443597.0,4476411.0,SALAMANCA,0,0,0
3,3,0,0,0,0,0,3,2,1,1,450691.0,4479828.0,BARAJAS,0,0,0
4,4,0,0,0,0,0,4,4,0,0,442738.0,4471684.0,ARGANZUELA,0,0,0
2,0,0,1,1,0,0,2,2,0,2,438877.0,4474275.0,CENTRO,0,0,0
1,1,0,0,0,0,0,1,1,0,0,439502.0,4474862.0,CENTRO,0,0,0
1,1,0,0,0,0,0,1,0,1,0,442490.0,4478624.0,CHAMARTÍN,0,0,0
1,0,0,1,0,0,0,1,1,0,0,439640.0,4468953.0,USERA,0,0,0
2,2,0,0,0,0,0,2,2,0,2,440680.0,4478065.0,TETUÁN,0,0,0
4,2,2,0,0,0,1,3,3,1,2,440849.0,4472959.0,ARGANZUELA,0,0,0
2,1,1,0,0,0,0,2,2,0,1,442591.0,4481711.0,FUENCARRAL-EL PARDO,0,0,0
2,2,0,0,0,0,0,2,2,0,2,443538.0,4474638.0,SALAMANCA,0,0,0
1,1,0,0,0,0,0,1,1,0,0,441216.0,4468007.0,VILLAVERDE,0,0,0
2,1,1,0,0,0,0,2,2,0,2,442124.0,4477912.0,CHAMARTÍN,0,0,0
2,2,0,0,0,0,0,2,2,0,1,440261.0,4476373.0,CHAMBERÍ,0,0,0
2,1,0,0,1,0,0,2,1,1,0,442804.0,4471703.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,1,1,1,1,2,442307.0,4474742.0,RETIRO,0,0,0
1,0,0,1,0,0,0,1,1,0,1,438517.0,4472759.0,CARABANCHEL,0,0,1
1,0,0,0,0,1,0,1,1,0,0,442409.0,4476511.0,SALAMANCA,0,0,0
1,0,0,1,0,0,0,1,0,1,1,441451.0,4481006.0,FUENCARRAL-EL PARDO,0,0,0
4,4,0,0,0,0,0,4,2,2,0,443886.0,4471706.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,0,2,1,1,2,436672.0,4477017.0,MONCLOA-ARAVACA,0,0,0
2,1,1,0,0,0,0,2,1,1,2,442636.0,4471490.0,PUENTE DE VALLECAS,0,0,0
4,4,0,0,0,0,0,4,2,2,1,438811.0,4474416.0,CENTRO,0,0,0
2,2,0,0,0,0,0,2,0,2,0,443414.0,4479589.0,CIUDAD LINEAL,0,0,0
6,6,0,0,0,0,0,6,4,2,2,443744.0,4478215.0,CHAMARTÍN,0,0,0
2,2,0,0,0,0,0,2,2,0,0,445827.0,4476461.0,CIUDAD LINEAL,0,0,0
1,0,1,0,0,0,0,1,1,0,1,437929.0,4473071.0,LATINA,0,0,0
2,2,0,0,0,0,0,2,2,0,0,441135.0,4479579.0,TETUÁN,0,0,0
4,1,0,0,0,3,0,4,1,3,2,445484.0,4472992.0,MORATALAZ,0,0,0
2,1,1,0,0,0,0,2,2,0,2,443309.0,4470237.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,0,2,0,2,0,442160.0,4470907.0,ARGANZUELA,0,0,0
2,1,0,0,1,0,0,2,2,0,0,441543.0,4480666.0,TETUÁN,0,0,0
2,2,0,0,0,0,0,2,2,0,0,440723.0,4472584.0,ARGANZUELA,0,0,0
3,2,1,0,0,0,0,3,1,2,2,442415.0,4476713.0,CHAMARTÍN,1,0,0
2,2,0,0,0,0,0,2,2,0,0,441839.0,4479778.0,CHAMARTÍN,0,0,0
5,5,0,0,0,0,0,5,3,2,2,438876.0,4469159.0,USERA,0,0,0
1,1,0,0,0,0,0,1,1,0,0,448364.0,4477347.0,SAN BLAS-CANILLEJAS,1,0,0
2,1,1,0,0,0,0,2,1,1,1,439971.0,4481129.0,FUENCARRAL-EL PARDO,0,0,1
3,3,0,0,0,0,1,2,1,2,0,446009.0,4477509.0,SAN BLAS-CANILLEJAS,0,0,1
2,2,0,0,0,0,1,1,1,1,2,444923.0,4470997.0,PUENTE DE VALLECAS,1,0,0
2,0,0,0,0,2,0,2,1,1,2,441024.0,4471514.0,ARGANZUELA,0,0,0
3,3,0,0,0,0,0,3,2,1,2,439393.0,4475517.0,MONCLOA-ARAVACA,0,0,0
1,0,1,0,0,0,0,1,1,0,1,439540.0,4472117.0,CARABANCHEL,0,0,0
2,2,0,0,0,0,0,2,2,0,2,444721.0,4473481.0,MORATALAZ,0,0,0
5,5,0,0,0,0,0,5,5,0,0,444056.0,4478946.0,CIUDAD LINEAL,0,0,1
4,4,0,0,0,0,0,4,4,0,2,442305.0,4475154.0,SALAMANCA,1,0,1
3,3,0,0,0,0,0,3,2,1,0,441803.0,4469995.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,0,2,2,0,2,439613.0,4475128.0,CENTRO,0,0,0
3,3,0,0,0,0,1,2,2,1,1,437960.0,4470998.0,CARABANCHEL,1,0,1
3,3,0,0,0,0,0,3,1,2,2,439028.0,4470760.0,CARABANCHEL,0,0,1
2,2,0,0,0,0,0,2,2,0,0,440963.0,4467164.0,VILLAVERDE,0,0,1
1,1,0,0,0,0,0,1,0,1,0,436005.0,4468273.0,CARABANCHEL,1,0,1
1,1,0,0,0,0,0,1,1,0,0,443022.0,4471872.0,PUENTE DE VALLECAS,0,0,1
2,0,0,0,2,0,1,1,2,0,0,440613.0,4479232.0,TETUÁN,0,0,1
1,1,0,0,0,0,0,1,1,0,0,443161.0,4475435.0,SALAMANCA,0,0,0
2,0,0,0,2,0,0,2,2,0,0,443332.0,4468132.0,VILLA DE VALLECAS,0,0,0
2,2,0,0,0,0,0,2,1,1,0,441580.0,4473448.0,RETIRO,0,0,0
2,1,0,0,1,0,0,2,2,0,0,441355.0,4476601.0,CHAMBERÍ,0,0,0
1,0,1,0,0,0,0,1,0,1,1,442941.0,4476030.0,SALAMANCA,0,0,0
4,2,2,0,0,0,1,3,3,1,1,438699.0,4470944.0,CARABANCHEL,0,0,0
2,1,1,0,0,0,0,2,1,1,0,447645.0,4472923.0,VICÁLVARO,0,0,0
2,1,0,1,0,0,0,2,1,1,0,441342.0,4474827.0,SALAMANCA,0,0,0
3,2,1,0,0,0,0,3,2,1,0,441160.0,4473835.0,CENTRO,0,0,0
2,1,0,0,1,0,0,2,2,0,0,437282.0,4473318.0,LATINA,0,0,0
3,1,0,0,0,2,0,3,2,1,2,442536.0,4478064.0,CHAMARTÍN,0,0,0
2,1,1,0,0,0,0,2,1,1,2,443664.0,4468823.0,PUENTE DE VALLECAS,0,0,0
5,2,0,0,0,3,2,3,3,2,1,437001.0,4470514.0,CARABANCHEL,0,0,0
2,2,0,0,0,0,1,1,1,1,2,443834.0,4472256.0,PUENTE DE VALLECAS,0,0,0
2,1,0,0,1,0,0,2,2,0,0,446669.0,4476818.0,SAN BLAS-CANILLEJAS,0,0,0
1,0,0,0,1,0,0,1,1,0,0,447130.0,4470084.0,VILLA DE VALLECAS,0,0,0
3,3,0,0,0,0,0,3,0,3,0,443925.0,4476906.0,SALAMANCA,0,0,0
2,2,0,0,0,0,0,2,1,1,0,445480.0,4476769.0,CIUDAD LINEAL,0,0,0
1,0,0,1,0,0,0,1,1,0,2,440747.0,4474215.0,CENTRO,0,0,0
3,0,0,1,2,0,0,3,2,1,2,437031.0,4472035.0,LATINA,0,0,0
2,2,0,0,0,0,0,2,2,0,0,441464.0,4476244.0,CHAMBERÍ,0,0,0
5,5,0,0,0,0,0,5,2,3,1,445869.0,4472168.0,MORATALAZ,0,0,0
3,0,2,0,0,1,0,3,2,1,0,437948.0,4473954.0,MONCLOA-ARAVACA,0,0,0
4,4,0,0,0,0,0,4,3,1,0,443428.0,4472032.0,PUENTE DE VALLECAS,1,0,0
2,2,0,0,0,0,0,2,2,0,0,436806.0,4468198.0,CARABANCHEL,0,0,1
2,2,0,0,0,0,0,2,2,0,0,443215.0,4472167.0,PUENTE DE VALLECAS,0,0,0
2,1,0,0,0,1,0,2,1,1,0,441815.0,4480782.0,CHAMARTÍN,0,0,0
2,0,0,2,0,0,1,1,1,1,1,441332.0,4484945.0,FUENCARRAL-EL PARDO,0,0,0
1,0,0,0,1,0,0,1,1,0,0,439925.0,4470537.0,USERA,0,0,0
2,2,0,0,0,0,1,1,2,0,1,446381.0,4476707.0,SAN BLAS-CANILLEJAS,0,0,0
2,2,0,0,0,0,0,2,2,0,0,443214.0,4472159.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,0,2,2,0,0,446705.0,4479950.0,HORTALEZA,0,0,0
5,5,0,0,0,0,0,5,2,3,2,442018.0,4479832.0,CHAMARTÍN,0,0,0
2,2,0,0,0,0,1,1,1,1,0,448779.0,4473023.0,VICÁLVARO,0,0,0
5,5,0,0,0,0,0,5,4,1,0,438922.0,4469500.0,USERA,0,0,0
2,1,1,0,0,0,0,2,0,2,0,439699.0,4480282.0,FUENCARRAL-EL PARDO,0,0,1
1,0,0,1,0,0,0,1,1,0,0,442503.0,4477744.0,CHAMARTÍN,0,0,0
1,1,0,0,0,0,0,1,0,1,0,443514.0,4471809.0,PUENTE DE VALLECAS,0,0,0
1,1,0,0,0,0,0,1,0,1,0,438759.0,4481586.0,FUENCARRAL-EL PARDO,0,0,1
2,2,0,0,0,0,0,2,1,1,0,437096.0,4468849.0,CARABANCHEL,0,0,0
1,1,0,0,0,0,0,1,1,0,0,445281.0,4476864.0,CIUDAD LINEAL,0,0,0
2,2,0,0,0,0,0,2,1,1,0,441514.0,4479288.0,TETUÁN,0,1,1
4,4,0,0,0,0,0,4,3,1,2,438965.0,4476607.0,MONCLOA-ARAVACA,0,1,1
2,1,0,0,0,1,0,2,2,0,0,435539.0,4470798.0,LATINA,0,0,1
1,0,0,1,0,0,0,1,1,0,1,441656.0,4475177.0,SALAMANCA,0,0,1
1,1,0,0,0,0,0,1,1,0,0,435596.0,4478184.0,MONCLOA-ARAVACA,0,0,0
3,3,0,0,0,0,0,3,3,0,1,439551.0,4465476.0,VILLAVERDE,0,0,0
1,1,0,0,0,0,0,1,0,1,0,441282.0,4475771.0,CHAMBERÍ,0,0,0
5,4,0,0,1,0,0,5,3,2,2,445746.0,4471780.0,MORATALAZ,0,0,0
3,2,0,0,0,1,0,3,0,3,0,450684.0,4480075.0,BARAJAS,0,0,0
2,2,0,0,0,0,1,1,1,1,2,440110.0,4470828.0,USERA,0,0,0
2,2,0,0,0,0,0,2,1,1,0,444475.0,4470341.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,0,2,0,2,2,442037.0,4467336.0,VILLAVERDE,0,1,0
2,2,0,0,0,0,0,2,2,0,0,444776.0,4473236.0,MORATALAZ,0,0,0
1,0,1,0,0,0,0,1,1,0,2,441257.0,4476920.0,CHAMBERÍ,0,0,0
1,0,0,0,1,0,0,1,1,0,0,440352.0,4467811.0,VILLAVERDE,0,0,0
3,2,1,0,0,0,0,3,2,1,2,440174.0,4475680.0,CHAMBERÍ,0,0,0
2,2,0,0,0,0,0,2,1,1,0,444094.0,4476467.0,CIUDAD LINEAL,0,0,0
1,0,1,0,0,0,0,1,1,0,1,443833.0,4477214.0,SALAMANCA,0,1,0
1,0,1,0,0,0,0,1,0,1,2,441856.0,4475026.0,SALAMANCA,0,1,0
3,3,0,0,0,0,0,3,2,1,0,443224.0,4474933.0,SALAMANCA,0,1,0
2,1,0,0,0,1,0,2,1,1,0,439168.0,4476759.0,CHAMBERÍ,0,0,0
1,1,0,0,0,0,0,1,1,0,0,444307.0,4477678.0,CIUDAD LINEAL,0,0,0
4,4,0,0,0,0,0,4,4,0,0,444000.0,4476899.0,SALAMANCA,0,0,0
2,2,0,0,0,0,0,2,0,2,2,445611.0,4476695.0,CIUDAD LINEAL,0,0,0
2,0,2,0,0,0,0,2,1,1,2,443138.0,4473289.0,RETIRO,0,1,0
2,2,0,0,0,0,0,2,1,1,0,446644.0,4473694.0,MORATALAZ,0,0,0
2,2,0,0,0,0,0,2,0,2,0,436294.0,4469809.0,CARABANCHEL,0,0,0
1,0,1,0,0,0,0,1,1,0,2,446562.0,4471940.0,MORATALAZ,0,1,0
2,2,0,0,0,0,0,2,1,1,0,442842.0,4480738.0,CHAMARTÍN,0,0,0
2,1,1,0,0,0,0,2,2,0,2,442222.0,4475156.0,SALAMANCA,0,0,0
1,1,0,0,0,0,0,1,0,1,0,445954.0,4470293.0,PUENTE DE VALLECAS,0,0,0
2,1,0,1,0,0,0,2,2,0,2,442464.0,4476982.0,CHAMARTÍN,0,0,0
2,1,1,0,0,0,0,2,2,0,2,443057.0,4472964.0,RETIRO,0,0,0
2,2,0,0,0,0,0,2,1,1,2,440474.0,4483961.0,FUENCARRAL-EL PARDO,0,0,0
6,6,0,0,0,0,0,6,4,2,0,440820.0,4481253.0,FUENCARRAL-EL PARDO,0,0,0
2,1,1,0,0,0,0,2,2,0,0,443927.0,4476205.0,SALAMANCA,0,0,0
2,2,0,0,0,0,0,2,1,1,0,440541.0,4471167.0,USERA,0,0,0
1,1,0,0,0,0,0,1,1,0,0,445887.0,4477584.0,SAN BLAS-CANILLEJAS,0,0,0
2,2,0,0,0,0,0,2,0,2,2,443299.0,4477062.0,CHAMARTÍN,0,0,0
2,2,0,0,0,0,0,2,2,0,0,435983.0,4468253.0,CARABANCHEL,0,0,1
1,0,0,0,1,0,0,1,1,0,0,443928.0,4477115.0,SALAMANCA,0,0,1
3,1,2,0,0,0,0,3,2,1,2,447275.0,4474451.0,SAN BLAS-CANILLEJAS,0,0,1
1,1,0,0,0,0,0,1,1,0,0,445686.0,4472515.0,MORATALAZ,1,0,1
2,1,1,0,0,0,0,2,2,0,0,440457.0,4471939.0,ARGANZUELA,0,0,1
5,5,0,0,0,0,1,4,3,2,0,443445.0,4471440.0,PUENTE DE VALLECAS,0,0,1
3,1,2,0,0,0,0,3,1,2,1,438763.0,4474837.0,MONCLOA-ARAVACA,0,0,1
3,3,0,0,0,0,0,3,3,0,0,439618.0,4469407.0,USERA,0,0,1
2,2,0,0,0,0,0,2,2,0,0,442655.0,4476612.0,CHAMARTÍN,0,0,1
1,0,0,1,0,0,0,1,1,0,0,445654.0,4476525.0,CIUDAD LINEAL,0,0,1
1,0,1,0,0,0,0,1,1,0,1,441808.0,4476664.0,CHAMARTÍN,1,0,1
3,1,2,0,0,0,0,3,3,0,2,441024.0,4477625.0,TETUÁN,1,0,1
2,2,0,0,0,0,0,2,1,1,0,443009.0,4475887.0,SALAMANCA,0,0,1
3,2,0,1,0,0,0,3,2,1,1,441239.0,4474562.0,RETIRO,1,0,1
3,3,0,0,0,0,0,3,1,2,2,433819.0,4471081.0,LATINA,0,0,0
2,1,1,0,0,0,0,2,1,1,0,443996.0,4474051.0,MORATALAZ,0,0,0
1,1,0,0,0,0,0,1,0,1,0,441575.0,4468978.0,USERA,0,0,0
2,2,0,0,0,0,0,2,1,1,0,444014.0,4474054.0,MORATALAZ,0,0,0
2,2,0,0,0,0,0,2,2,0,0,436866.0,4471602.0,LATINA,0,0,0
2,0,0,1,0,1,0,2,2,0,1,443585.0,4475688.0,SALAMANCA,0,0,0
2,0,1,0,1,0,0,2,1,1,0,443813.0,4475618.0,SALAMANCA,0,0,0
4,4,0,0,0,0,0,4,2,2,2,443892.0,4475840.0,SALAMANCA,0,0,0
2,1,0,1,0,0,0,2,2,0,1,444414.0,4468623.0,VILLA DE VALLECAS,0,0,0
2,0,2,0,0,0,0,2,2,0,2,441422.0,4477522.0,CHAMARTÍN,0,0,0
3,2,1,0,0,0,0,3,2,1,2,442084.0,4475167.0,SALAMANCA,0,0,0
3,2,1,0,0,0,0,3,3,0,0,438339.0,4469449.0,CARABANCHEL,0,0,0
1,1,0,0,0,0,0,1,1,0,0,441747.0,4478383.0,CHAMARTÍN,0,0,0
2,2,0,0,0,0,0,2,0,2,0,444113.0,4476666.0,CIUDAD LINEAL,0,0,0
1,0,0,1,0,0,0,1,1,0,2,439830.0,4484091.0,FUENCARRAL-EL PARDO,0,0,0
1,1,0,0,0,0,0,1,0,1,2,442424.0,4471680.0,ARGANZUELA,0,0,0
2,2,0,0,0,0,1,1,1,1,0,439380.0,4475932.0,CHAMBERÍ,0,0,0
2,1,1,0,0,0,0,2,1,1,2,443252.0,4470447.0,PUENTE DE VALLECAS,0,0,0
1,0,0,0,1,0,0,1,1,0,0,443590.0,4479618.0,CIUDAD LINEAL,0,0,0
2,2,0,0,0,0,0,2,2,0,1,449769.0,4479776.0,BARAJAS,0,0,1
2,2,0,0,0,0,0,2,1,1,0,440139.0,4474218.0,CENTRO,0,0,0
3,1,0,0,0,2,0,3,2,1,1,436983.0,4472932.0,LATINA,0,0,0
2,1,0,0,1,0,0,2,2,0,0,439118.0,4472202.0,CARABANCHEL,0,0,0
6,0,0,0,0,6,1,5,3,3,2,436718.0,4472966.0,LATINA,0,0,0
2,2,0,0,0,0,0,2,1,1,0,444777.0,4470296.0,PUENTE DE VALLECAS,0,0,0
1,1,0,0,0,0,0,1,1,0,0,440340.0,4481035.0,FUENCARRAL-EL PARDO,0,0,0
1,1,0,0,0,0,0,1,1,0,0,442333.0,4474788.0,SALAMANCA,0,0,0
2,1,0,1,0,0,0,2,1,1,1,436891.0,4471983.0,LATINA,0,0,0
3,2,1,0,0,0,0,3,1,2,2,442357.0,4475832.0,SALAMANCA,0,0,0
2,1,0,0,1,0,0,2,2,0,0,441386.0,4467054.0,VILLAVERDE,0,0,0
2,0,0,2,0,0,0,2,1,1,2,442495.0,4473575.0,RETIRO,0,0,0
1,0,1,0,0,0,0,1,1,0,2,442873.0,4481508.0,CHAMARTÍN,0,0,0
1,0,1,0,0,0,0,1,1,0,2,442874.0,4481510.0,CHAMARTÍN,0,0,0
4,4,0,0,0,0,0,4,1,3,0,442305.0,4471723.0,ARGANZUELA,0,0,0
2,1,0,0,0,1,0,2,1,1,0,445189.0,4480841.0,HORTALEZA,0,0,0
3,3,0,0,0,0,0,3,2,1,0,439065.0,4470786.0,CARABANCHEL,0,0,0
2,2,0,0,0,0,0,2,2,0,0,439839.0,4470978.0,USERA,0,0,0
1,0,0,0,1,0,0,1,1,0,0,436231.0,4472745.0,LATINA,0,0,0
2,1,0,0,1,0,0,2,2,0,0,443236.0,4474221.0,RETIRO,0,0,0
2,1,1,0,0,0,0,2,2,0,1,439135.0,4472062.0,CARABANCHEL,0,0,0
2,2,0,0,0,0,0,2,2,0,0,441505.0,4479143.0,TETUÁN,0,0,0
2,2,0,0,0,0,0,2,2,0,0,447181.0,4478368.0,HORTALEZA,0,0,0
